month,year,airline_id,unique_carrier,carrier_name,tdomt_gallons,total_gallons,tdomt_cost,total_cost
7,2016,20100,PO,Polar Air Cargo Airways,2730335,14443695,4082396,22203604
7,2016,20149,PRQ,Florida West Airlines Inc.,0,0,0,0
7,2016,19687,QX,Horizon Air,0,0,0,0
7,2016,20448,S5,Shuttle America Corp.,4897404,4897404,6728261,6728261
7,2016,20422,SY,Sun Country Airlines d/b/a MN Airlines,4428418,5221057,7302490,8642771
7,2016,20447,U7,USA Jet Airlines Inc.,284059,307031,438303,492255
7,2016,19977,UA,United Air Lines Inc.,140581589,309948402,197386646,445707176
7,2016,21171,VX,Virgin America,17646054,17894585,24496885,24910500
7,2016,20308,WE,Centurion Cargo Inc.,0,426941,0,693189
7,2016,20195,WI,Sky Lease Cargo,0,0,0,0
7,2016,20287,WP,Island Air Hawaii,176438,176438,269709,269709
7,2016,20377,X9,Omni Air Express,354114,2872106,622892,5393998
7,2016,20207,XP,XTRA Airways,260360,780957,447748,1623947
7,2016,20378,YV,Mesa Airlines Inc.,0,0,0,0
7,2016,20452,YX,Republic Airlines,11951675,11951675,16611835,16611835
7,2016,20046,ZW,Air Wisconsin Airlines Corp,6345731,6345731,10035625,10035625
7,2016,19393,WN,Southwest Airlines Co.,179599764,181536858,315537960,319188062
8,2016,21161,09Q,"Swift Air, LLC",40719,228567,167240,462883
8,2016,21352,0WQ,Avjet Corporation,34677,34677,104722,104722
8,2016,21492,1BQ,"Dynamic Airways, LLC",0,0,0,0
8,2016,21645,23Q,Songbird Airways Inc.,0,122224,0,271906
8,2016,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
8,2016,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,441778,441778,977129,977129
8,2016,19917,5X,United Parcel Service,35770000,66765000,47121000,86747000
8,2016,20007,5Y,Atlas Air Inc.,6644573,31669793,11184426,54809125
8,2016,19874,8C,Air Transport International,15126,661079,38689,1292835
8,2016,20363,9E,Endeavor Air Inc.,0,0,0,0
8,2016,20190,9S,Southern Air Inc.,752856,5931051,1580999,12455210
8,2016,19805,AA,American Airlines Inc.,196986308,326327141,250264515,437594283
8,2016,20453,ABX,ABX Air Inc,112827,112827,353770,353770
8,2016,19930,AS,Alaska Airlines Inc.,41625536,42038582,61706970,62376704
8,2016,20409,B6,JetBlue Airways,55139033,69445570,78164116,98482169
8,2016,21167,CP,Compass Airlines,0,0,0,0
8,2016,19790,DL,Delta Air Lines Inc.,179284649,325186619,277034266,501635299
8,2016,21650,EE,Eastern Airlines Group Inc.,107520,554000,181709,936260
8,2016,20366,EV,ExpressJet Airlines Inc.,82119,82119,210836,210836
8,2016,20436,F9,Frontier Airlines Inc.,19334029,20001579,24524756,25322242
8,2016,20107,FX,Federal Express Corporation,59971704,93368352,78393000,124780000
8,2016,20368,G4,Allegiant Air,14225856,14225856,21647166,21647166
8,2016,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
8,2016,20166,GFQ,Gulf And Caribbean Cargo,243299,419475,472592,828969
8,2016,20402,GL,Miami Air International,190259,340747,431934,773578
8,2016,19690,HA,Hawaiian Airlines Inc.,15661235,22361065,20951120,30020870
8,2016,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",96507,143895,203618,303601
8,2016,20370,KAQ,Kalitta Air LLC,864632,3630319,1327435,5907068
8,2016,21629,KD,Western Global,34354,34354,34354,34354
8,2016,21634,KH,Aloha Air Cargo,453731,453731,606746,606746
8,2016,20372,KLQ,Kalitta Charters II,167756,239099,332405,473662
8,2016,20169,L2,Lynden Air Cargo Airlines,251512,251512,478167,478167
8,2016,20151,M6,Amerijet International,235657,1876138,359101,2858916
8,2016,20398,MQ,Envoy Air,0,0,0,0
8,2016,20405,N8,National Air Cargo Group Inc d/ba National Airlines,106998,712312,186025,1222404
8,2016,20108,NC,Northern Air Cargo Inc.,584706,596056,905120,928695
8,2016,20416,NK,Spirit Air Lines,24633261,27159053,37157939,40967959
8,2016,20397,OH,PSA Airlines Inc.,0,0,0,0
8,2016,20304,OO,SkyWest Airlines Inc.,6548860,6548860,11535275,11535275
8,2016,20177,PFQ,Asia Pacific,0,333553,0,576221
8,2016,20100,PO,Polar Air Cargo Airways,2684927,14968101,3723683,21391844
8,2016,20149,PRQ,Florida West Airlines Inc.,0,0,0,0
8,2016,19687,QX,Horizon Air,0,0,0,0
8,2016,20448,S5,Shuttle America Corp.,4935993,4935993,6564449,6564449
8,2016,20422,SY,Sun Country Airlines d/b/a MN Airlines,4164669,4639744,6518042,7273718
8,2016,20447,U7,USA Jet Airlines Inc.,556244,573486,826579,863326
8,2016,19977,UA,United Air Lines Inc.,142245099,304556396,189370637,413360687
8,2016,21171,VX,Virgin America,17647370,17859802,22740515,23075440
8,2016,20308,WE,Centurion Cargo Inc.,0,585272,0,868206
8,2016,20195,WI,Sky Lease Cargo,0,0,0,0
8,2016,20287,WP,Island Air Hawaii,174085,174085,237468,237468
8,2016,20377,X9,Omni Air Express,383080,2930967,575440,5495955
8,2016,20207,XP,XTRA Airways,215308,407018,428354,811683
8,2016,20378,YV,Mesa Airlines Inc.,0,0,0,0
8,2016,20452,YX,Republic Airlines,12008810,12008810,15891945,15891945
8,2016,20046,ZW,Air Wisconsin Airlines Corp,6353980,6353980,9669585,9669585
8,2016,19393,WN,Southwest Airlines Co.,170664691,171922013,293558949,295793183
9,2016,21161,09Q,"Swift Air, LLC",105030,295122,324825,647138
9,2016,21352,0WQ,Avjet Corporation,26941,28479,78401,82875
9,2016,21492,1BQ,"Dynamic Airways, LLC",0,0,0,0
9,2016,21645,23Q,Songbird Airways Inc.,6228,124264,12432,289522
9,2016,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
9,2016,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,387562,387562,883881,883881
9,2016,19917,5X,United Parcel Service,34776000,65210000,48786000,88749000
9,2016,20007,5Y,Atlas Air Inc.,7734601,33641772,12983973,57294777
9,2016,19874,8C,Air Transport International,35502,632389,68697,1203127
9,2016,20363,9E,Endeavor Air Inc.,0,0,0,0
9,2016,20190,9S,Southern Air Inc.,887509,6450652,1863769,13546369
9,2016,19805,AA,American Airlines Inc.,171084164,288059629,235910254,399447717
9,2016,20453,ABX,ABX Air Inc,186590,186590,353377,353377
9,2016,19930,AS,Alaska Airlines Inc.,35383965,35681303,54866874,55382260
9,2016,20409,B6,JetBlue Airways,48995178,59288359,73436304,88900518
9,2016,21167,CP,Compass Airlines,0,0,0,0
9,2016,19790,DL,Delta Air Lines Inc.,155849906,283634295,222680764,404304319
9,2016,21650,EE,Eastern Airlines Group Inc.,152640,395680,274752,712224
9,2016,20366,EV,ExpressJet Airlines Inc.,90640,90640,242775,242775
9,2016,20436,F9,Frontier Airlines Inc.,18739285,19196296,25443200,26119921
9,2016,20107,FX,Federal Express Corporation,57993164,90585315,79394000,125509000
9,2016,20368,G4,Allegiant Air,11608073,11608073,18949260,18949260
9,2016,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
9,2016,20166,GFQ,Gulf And Caribbean Cargo,216058,362486,403180,699322
9,2016,20402,GL,Miami Air International,357302,454825,801156,1019826
9,2016,19690,HA,Hawaiian Airlines Inc.,13634666,20137607,19067372,28132584
9,2016,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",105030,113344,219872,237277
9,2016,20370,KAQ,Kalitta Air LLC,1042951,3641277,1592062,5912272
9,2016,21629,KD,Western Global,15676,127867,15676,127867
9,2016,21634,KH,Aloha Air Cargo,434148,434148,612176,612176
9,2016,20372,KLQ,Kalitta Charters II,260210,327271,559616,686531
9,2016,20169,L2,Lynden Air Cargo Airlines,160098,161921,322206,326107
9,2016,20151,M6,Amerijet International,219149,1718127,349579,2740695
9,2016,20398,MQ,Envoy Air,0,0,0,0
9,2016,20405,N8,National Air Cargo Group Inc d/ba National Airlines,131476,1060622,269436,1988548
9,2016,20108,NC,Northern Air Cargo Inc.,463900,491123,751572,804685
9,2016,20416,NK,Spirit Air Lines,22722981,24618614,35473689,38433033
9,2016,20397,OH,PSA Airlines Inc.,0,0,0,0
9,2016,20304,OO,SkyWest Airlines Inc.,5643514,5643514,8966030,8966030
9,2016,20177,PFQ,Asia Pacific,0,337327,0,622885
9,2016,20100,PO,Polar Air Cargo Airways,2569876,14109735,3773102,20012231
9,2016,20149,PRQ,Florida West Airlines Inc.,0,0,0,0
9,2016,19687,QX,Horizon Air,0,0,0,0
9,2016,20448,S5,Shuttle America Corp.,4093952,4093952,5666797,5666797
9,2016,20422,SY,Sun Country Airlines d/b/a MN Airlines,3460835,3618938,5706868,5978537
9,2016,20447,U7,USA Jet Airlines Inc.,667468,679807,1031906,1059311
9,2016,19977,UA,United Air Lines Inc.,129425994,274673984,178628479,383255846
9,2016,21171,VX,Virgin America,16014741,16138177,21936560,22145396
9,2016,20308,WE,Centurion Cargo Inc.,0,525640,0,849657
9,2016,20195,WI,Sky Lease Cargo,0,0,0,0
9,2016,20287,WP,Island Air Hawaii,161426,161426,225221,225221
9,2016,20377,X9,Omni Air Express,350893,2166954,600733,3956387
9,2016,20207,XP,XTRA Airways,352458,405758,701213,819956
9,2016,20378,YV,Mesa Airlines Inc.,0,0,0,0
9,2016,20452,YX,Republic Airlines,10210565,10210565,13956065,13956065
9,2016,20046,ZW,Air Wisconsin Airlines Corp,10633,10633,31571,31571
9,2016,19393,WN,Southwest Airlines Co.,158891824,159763907,281758512,283361784
10,2016,21161,09Q,"Swift Air, LLC",200338,321959,610145,886223
10,2016,21352,0WQ,Avjet Corporation,18771,18771,56503,56503
10,2016,21492,1BQ,"Dynamic Airways, LLC",74629,695195,113313,1059000
10,2016,21645,23Q,Songbird Airways Inc.,4955,100942,9858,200824
10,2016,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
10,2016,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,428555,428555,999862,999862
10,2016,19917,5X,United Parcel Service,33745000,65187000,50360000,93465000
10,2016,20007,5Y,Atlas Air Inc.,7806925,37021014,13824941,63650408
10,2016,19874,8C,Air Transport International,19955,631504,44931,1206743
10,2016,20363,9E,Endeavor Air Inc.,0,0,0,0
10,2016,20190,9S,Southern Air Inc.,862497,6196275,1811245,13012177
10,2016,19805,AA,American Airlines Inc.,175725146,293028703,250419257,422850406
10,2016,20453,ABX,ABX Air Inc,100804,100804,166327,166327
10,2016,19930,AS,Alaska Airlines Inc.,35852429,36464139,59295203,60371031
10,2016,20409,B6,JetBlue Airways,49796296,60156712,76518010,92460910
10,2016,21167,CP,Compass Airlines,0,0,0,0
10,2016,19790,DL,Delta Air Lines Inc.,162455296,278656882,278373702,476736882
10,2016,21650,EE,Eastern Airlines Group Inc.,244400,493200,405704,818712
10,2016,20366,EV,ExpressJet Airlines Inc.,83641,83641,234987,234987
10,2016,20436,F9,Frontier Airlines Inc.,18494105,19272192,26551284,27707398
10,2016,20107,FX,Federal Express Corporation,58138543,91921777,85517000,135606000
10,2016,20368,G4,Allegiant Air,13580127,13580127,23346221,23346221
10,2016,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
10,2016,20166,GFQ,Gulf And Caribbean Cargo,320447,529566,619692,1040401
10,2016,20402,GL,Miami Air International,409630,568857,995389,1382304
10,2016,19690,HA,Hawaiian Airlines Inc.,13858423,20442501,20535622,30094184
10,2016,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",143388,147238,387588,397995
10,2016,20370,KAQ,Kalitta Air LLC,1102916,4225535,1873721,7553114
10,2016,21629,KD,Western Global,412813,1874135,412813,1874135
10,2016,21634,KH,Aloha Air Cargo,442368,442368,668825,668825
10,2016,20372,KLQ,Kalitta Charters II,281668,359698,609318,784218
10,2016,20169,L2,Lynden Air Cargo Airlines,158460,160496,323804,328161
10,2016,20151,M6,Amerijet International,254313,1806079,427479,3035870
10,2016,20398,MQ,Envoy Air,0,0,0,0
10,2016,20405,N8,National Air Cargo Group Inc d/ba National Airlines,51289,1593467,120669,3309237
10,2016,20108,NC,Northern Air Cargo Inc.,524538,578939,935413,1046850
10,2016,20416,NK,Spirit Air Lines,22987667,24717921,38191955,41066618
10,2016,20397,OH,PSA Airlines Inc.,0,0,0,0
10,2016,20304,OO,SkyWest Airlines Inc.,5715200,5715200,10322219,10322219
10,2016,20177,PFQ,Asia Pacific,0,337627,0,610043
10,2016,20100,PO,Polar Air Cargo Airways,2888776,15325951,4476303,22059689
10,2016,20149,PRQ,Florida West Airlines Inc.,0,0,0,0
10,2016,19687,QX,Horizon Air,0,0,0,0
10,2016,20448,S5,Shuttle America Corp.,3757754,3757754,5528358,5528358
10,2016,20422,SY,Sun Country Airlines d/b/a MN Airlines,4007624,4347402,7024351,7623655
10,2016,20447,U7,USA Jet Airlines Inc.,624622,641942,1011994,1052762
10,2016,19977,UA,United Air Lines Inc.,133758006,278907982,195620601,409684092
10,2016,21171,VX,Virgin America,16135480,16286913,23861410,24113185
10,2016,20308,WE,Centurion Cargo Inc.,0,457498,0,760982
10,2016,20195,WI,Sky Lease Cargo,0,0,0,0
10,2016,20287,WP,Island Air Hawaii,162251,162251,241206,241206
10,2016,20377,X9,Omni Air International LLC,428789,3274672,758421,6392130
10,2016,20207,XP,XTRA Airways,373874,499363,743821,993481
10,2016,20378,YV,Mesa Airlines Inc.,0,0,0,0
10,2016,20452,YX,Republic Airlines,10410132,10410132,14775468,14775468
10,2016,20046,ZW,Air Wisconsin Airlines Corp,14322,14322,42800,42800
10,2016,19393,WN,Southwest Airlines Co.,163531112,164479409,298242056,300044113
11,2016,21161,09Q,"Swift Air, LLC",211028,384931,697099,914799
11,2016,21352,0WQ,Avjet Corporation,19893,19893,57489,57489
11,2016,21492,1BQ,"Dynamic Airways, LLC",93385,572811,181829,1115513
11,2016,21645,23Q,Songbird Airways Inc.,20796,177476,61368,385047
11,2016,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
11,2016,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,353638,353638,813824,813824
11,2016,19917,5X,United Parcel Service,38587000,72390000,55765000,103336000
11,2016,20007,5Y,Atlas Air Inc.,7301656,34001297,12252236,54875222
11,2016,19874,8C,Air Transport International,13395,606992,46526,1151609
11,2016,20363,9E,Endeavor Air Inc.,0,0,0,0
11,2016,20190,9S,Southern Air Inc.,867521,6279836,1821794,13187657
11,2016,19805,AA,American Airlines Inc.,169808874,268977142,241684432,391678109
11,2016,20453,ABX,ABX Air Inc,45896,45896,82145,82145
11,2016,19930,AS,Alaska Airlines Inc.,36846470,37567435,59773980,61002508
11,2016,20409,B6,JetBlue Airways,49642856,60220076,76487945,92797157
11,2016,21167,CP,Compass Airlines,0,0,0,0
11,2016,19790,DL,Delta Air Lines Inc.,154388523,246598174,241916874,385905388
11,2016,21650,EE,Eastern Airlines Group Inc.,217760,501120,466006,1072396
11,2016,20366,EV,ExpressJet Airlines Inc.,85810,85810,218525,218525
11,2016,20436,F9,Frontier Airlines Inc.,17166634,18590427,23927502,26067387
11,2016,20107,FX,Federal Express Corporation,60821630,94692621,86234,137463
11,2016,20368,G4,Allegiant Air,13489524,13489524,22205282,22205282
11,2016,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
11,2016,20166,GFQ,Gulf And Caribbean Cargo,176807,275784,346093,549059
11,2016,20402,GL,Miami Air International,498351,684378,1062948,1459728
11,2016,19690,HA,Hawaiian Airlines Inc.,13231712,19556847,19124372,28567162
11,2016,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",177716,183686,349777,361527
11,2016,20370,KAQ,Kalitta Air LLC,1893626,7197586,2865307,11793106
11,2016,21629,KD,Western Global,923962,2186205,923962,2186205
11,2016,21634,KH,Aloha Air Cargo,432701,432701,634092,634092
11,2016,20372,KLQ,Kalitta Charters II,150091,157639,325783,342054
11,2016,20169,L2,Lynden Air Cargo Airlines,144062,165644,290750,334254
11,2016,20151,M6,Amerijet International,271314,1974710,442709,3222176
11,2016,20398,MQ,Envoy Air,0,0,0,0
11,2016,20405,N8,National Air Cargo Group Inc d/ba National Airlines,16426,1834117,36360,3200791
11,2016,20108,NC,Northern Air Cargo Inc.,443537,444693,722230,724570
11,2016,20416,NK,Spirit Air Lines,23297830,25214102,36642026,39655872
11,2016,20397,OH,PSA Airlines Inc.,0,0,0,0
11,2016,20304,OO,SkyWest Airlines Inc.,5341566,5341566,9643922,9643922
11,2016,20177,PFQ,Asia Pacific,0,333279,0,638003
11,2016,20100,PO,Polar Air Cargo Airways,3050947,16885472,4671263,25786562
11,2016,20149,PRQ,Florida West Airlines Inc.,0,0,0,0
11,2016,19687,QX,Horizon Air,0,0,0,0
11,2016,20448,S5,Shuttle America Corp.,0,0,0,0
11,2016,20422,SY,Sun Country Airlines d/b/a MN Airlines,3934076,4320059,6934078,7579354
11,2016,20447,U7,USA Jet Airlines Inc.,413318,415634,649079,654313
11,2016,19977,UA,United Air Lines Inc.,121766208,252339393,173838716,369816083
11,2016,21171,VX,Virgin America,16412225,16587348,23245688,23530692
11,2016,20308,WE,Centurion Cargo Inc.,0,357767,0,582292
11,2016,20195,WI,Sky Lease Cargo,0,0,0,0
11,2016,20287,WP,Island Air Hawaii,160589,160589,243396,243396
11,2016,20377,X9,Omni Air International LLC,410850,2153350,798660,3977951
11,2016,20207,XP,XTRA Airways,428957,539809,853408,1073948
11,2016,20378,YV,Mesa Airlines Inc.,0,0,0,0
11,2016,20452,YX,Republic Airlines,0,0,0,0
11,2016,20046,ZW,Air Wisconsin Airlines Corp,4611,4611,14673,14673
11,2016,19393,WN,Southwest Airlines Co.,162797059,163961084,296169411,298346362
12,2016,21161,09Q,"Swift Air, LLC",232901,398112,673396,965604
12,2016,21352,0WQ,Avjet Corporation,24221,24221,78476,78476
12,2016,21492,1BQ,"Dynamic Airways, LLC",12355,300487,40825,995742
12,2016,21645,23Q,Songbird Airways Inc.,5116,114882,13338,250760
12,2016,21652,27Q,"Jet Aviation Flight Services, Inc.",0,0,0,0
12,2016,20408,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,363025,363025,840325,840325
12,2016,19917,5X,United Parcel Service,51475000,83152000,79139000,123814000
12,2016,20007,5Y,Atlas Air Inc.,9034696,33847336,15033033,56763710
12,2016,19874,8C,Air Transport International,94822,732334,205682,1485395
12,2016,20363,9E,Endeavor Air Inc.,0,0,0,0
12,2016,20190,9S,Southern Air Inc.,910955,6236942,1913006,13097578
12,2016,19805,AA,American Airlines Inc.,181550822,294981569,271180046,445275123
12,2016,20453,ABX,ABX Air Inc,31953,31953,52722,52722
12,2016,19930,AS,Alaska Airlines Inc.,39194602,40085978,66505091,68085614
12,2016,20409,B6,JetBlue Airways,53163032,66674932,84585953,106084293
12,2016,21167,CP,Compass Airlines,0,0,0,0
12,2016,19790,DL,Delta Air Lines Inc.,161052592,266709237,263321066,435331872
12,2016,21650,EE,Eastern Airlines Group Inc.,169520,531360,310222,972389
12,2016,20366,EV,ExpressJet Airlines Inc.,85946,85946,239935,239935
12,2016,20436,F9,Frontier Airlines Inc.,17463793,18878199,25867247,28228960
12,2016,20107,FX,Federal Express Corporation,76008582,108339193,113705000,163130000
12,2016,20368,G4,Allegiant Air,15863821,15863821,27856572,27856572
12,2016,20500,G7,GoJet Airlines LLC d/b/a United Express,0,0,0,0
12,2016,20166,GFQ,Gulf And Caribbean Cargo,239187,320450,483211,653339
12,2016,20402,GL,Miami Air International,321166,454005,723520,1022779
12,2016,19690,HA,Hawaiian Airlines Inc.,14541358,21637621,22405322,33098981
12,2016,20310,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",226314,234956,396884,414541
12,2016,20370,KAQ,Kalitta Air LLC,2719396,5293232,4162745,8569517
12,2016,21629,KD,Western Global,525016,1433197,1108182,3047462
12,2016,21634,KH,Aloha Air Cargo,478937,478937,750888,750888
12,2016,20372,KLQ,Kalitta Charters II,108732,128713,262669,312009
12,2016,20169,L2,Lynden Air Cargo Airlines,133882,141535,282536,298714
12,2016,20151,M6,Amerijet International,295361,2450305,511314,4241844
12,2016,20398,MQ,Envoy Air,0,0,0,0
12,2016,20405,N8,National Air Cargo Group Inc d/ba National Airlines,48783,1171509,106844,2177971
12,2016,20108,NC,Northern Air Cargo Inc.,496392,506112,882663,902651
12,2016,20416,NK,Spirit Air Lines,25917939,26997853,43979705,45812193
12,2016,20397,OH,PSA Airlines Inc.,0,0,0,0
12,2016,20304,OO,SkyWest Airlines Inc.,5655072,5655072,10848121,10848121
12,2016,20177,PFQ,Asia Pacific,0,452769,0,846521
12,2016,20100,PO,Polar Air Cargo Airways,3306987,17475435,5159454,25490535
12,2016,20149,PRQ,Florida West Airlines Inc.,0,0,0,0
12,2016,19687,QX,Horizon Air,0,0,0,0
12,2016,20448,S5,Shuttle America Corp.,0,0,0,0
12,2016,20422,SY,Sun Country Airlines d/b/a MN Airlines,4394891,5330238,7726423,9426790
12,2016,20447,U7,USA Jet Airlines Inc.,614476,618115,1023164,1031534
12,2016,19977,UA,United Air Lines Inc.,129678635,273280870,195282413,415049145
12,2016,21171,VX,Virgin America,16849476,17051098,25546139,25889818
12,2016,20308,WE,Centurion Cargo Inc.,0,357767,0,582292
12,2016,20195,WI,Sky Lease Cargo,0,0,0,0
12,2016,20287,WP,Island Air Hawaii,165446,165446,252375,252375
12,2016,20377,X9,Omni Air International LLC,370131,2174816,669423,4153325
12,2016,20207,XP,XTRA Airways,392538,568491,780952,1131010
12,2016,20378,YV,Mesa Airlines Inc.,0,0,0,0
12,2016,20452,YX,Republic Airlines,0,0,0,0
12,2016,20046,ZW,Air Wisconsin Airlines Corp,7716,7716,24699,24699
12,2016,19393,WN,Southwest Airlines Co.,168866327,170448086,309724573,312741891
